table_name,column_name,data_type,is_nullable,description
pms_crew_hours_warnings,crew_reason,text,YES,Crew explanation for violation (operational necess
pms_crew_hours_warnings,dismissed_at,timestamptz,YES,
pms_crew_hours_warnings,dismissed_by,uuid,YES,
pms_crew_hours_warnings,dismissed_by_role,text,YES,
pms_crew_hours_warnings,hod_justification,text,YES,HOD/Captain justification for dismissing warning (
pms_crew_hours_warnings,is_dismissed,boolean,YES,
pms_crew_hours_warnings,status,text,YES,
pms_crew_hours_warnings,created_at,timestamptz,YES,
pms_crew_hours_warnings,updated_at,timestamptz,YES,
pms_work_orders,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_work_orders,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_work_orders,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_work_orders,title,text,NO,
pms_work_orders,description,text,YES,
pms_work_orders,type,public.work_order_type,NO,
pms_work_orders,priority,public.work_order_priority,NO,
pms_work_orders,status,public.work_order_status,NO,
pms_work_orders,due_date,date,YES,
pms_work_orders,due_hours,integer,YES,Equipment running hours when maintenance is due
pms_work_orders,last_completed_date,date,YES,
pms_work_orders,last_completed_hours,integer,YES,
pms_work_orders,frequency,jsonb,YES,Recurring schedule definition
pms_work_orders,created_by,uuid,NO,
pms_work_orders,updated_by,uuid,YES,
pms_work_orders,metadata,jsonb,YES,
pms_work_orders,created_at,timestamptz,NO,
pms_work_orders,updated_at,timestamptz,NO,
pms_work_orders,wo_number,text,YES,
pms_work_orders,deleted_at,timestamptz,YES,"Soft delete timestamp; archived in UI, never hard-"
pms_work_orders,deleted_by,uuid,YES,
pms_work_orders,deletion_reason,text,YES,Human-readable reason for archive (ledger also sto
pms_work_orders,work_order_type,text,YES,
pms_work_orders,fault_id,uuid,YES,TRANSPARENCY: Link to originating fault (for creat
pms_work_orders,assigned_to,uuid,YES,ACCOUNTABILITY: WHO is responsible for this work. 
pms_work_orders,completed_by,uuid,YES,ACCOUNTABILITY: WHO signed off on completion. Link
pms_work_orders,completed_at,timestamptz,YES,ACCOUNTABILITY: WHEN was work completed. Timestamp
pms_work_orders,completion_notes,text,YES,TRANSPARENCY: WHAT was done. Required field for ma
pms_work_orders,vendor_contact_hash,text,YES,
pms_work_orders,due_at,timestamptz,YES,
pms_work_orders,started_at,timestamptz,YES,
pms_work_orders,estimated_duration_minutes,integer,YES,
pms_work_orders,severity,text,YES,
pms_work_orders,criticality_rank,smallint,YES,
pms_work_orders,sla_priority,text,YES,
pms_work_orders,last_activity_at,timestamptz,YES,
pms_work_orders,related_text,text,YES,Surface facts for Show Related: title | descriptio
onedrive_sync_state,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
onedrive_sync_state,connection_id,uuid,NO,"Note:
This is a Foreign Key to `onedrive_connectio"
onedrive_sync_state,yacht_id,text,NO,
onedrive_sync_state,onedrive_item_id,text,NO,
onedrive_sync_state,onedrive_path,text,NO,
onedrive_sync_state,file_name,text,NO,
onedrive_sync_state,file_size,bigint,YES,
onedrive_sync_state,onedrive_etag,text,YES,
onedrive_sync_state,sync_status,text,NO,
onedrive_sync_state,supabase_doc_id,uuid,YES,
onedrive_sync_state,extracted_metadata,jsonb,YES,
onedrive_sync_state,created_at,timestamptz,YES,
auth_role_assignments,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
auth_role_assignments,user_id,uuid,NO,Which user has this role
auth_role_assignments,yacht_id,uuid,NO,Which yacht context this role applies to
auth_role_assignments,role,text,NO,"Role name (chief_engineer, eto, captain, etc.)"
auth_role_assignments,scopes,text[],YES,Fine-grained permissions for this role assignment
auth_role_assignments,is_active,boolean,YES,
auth_role_assignments,valid_from,timestamptz,YES,When this role assignment becomes valid
auth_role_assignments,valid_until,timestamptz,YES,When this role assignment expires (NULL = never)
auth_role_assignments,assigned_by,uuid,YES,
auth_role_assignments,assigned_at,timestamptz,YES,
v_inventory,part_id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_inventory,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
v_inventory,name,text,YES,
v_inventory,part_number,text,YES,
v_inventory,manufacturer,text,YES,
v_inventory,description,text,YES,
v_inventory,category,text,YES,
v_inventory,equipment,text,YES,
v_inventory,system,text,YES,
v_inventory,unit_cost,numeric,YES,
v_inventory,stock_id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_inventory,location,text,YES,
v_inventory,quantity,integer,YES,
v_inventory,min_quantity,integer,YES,
v_inventory,max_quantity,integer,YES,
v_inventory,reorder_quantity,integer,YES,
v_inventory,needs_reorder,boolean,YES,
v_inventory,has_embedding,boolean,YES,
v_inventory,created_at,timestamptz,YES,
v_inventory,updated_at,timestamptz,YES,
v_active_insights,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_active_insights,yacht_id,uuid,YES,"Note:
This is a Foreign Key to `yacht_registry.id`"
v_active_insights,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
v_active_insights,insight_type,public.insight_type,YES,
v_active_insights,title,text,YES,
v_active_insights,description,text,YES,
v_active_insights,recommendation,text,YES,
v_active_insights,severity,text,YES,
v_active_insights,metadata,jsonb,YES,
v_active_insights,acknowledged,boolean,YES,
v_active_insights,acknowledged_by,uuid,YES,
v_active_insights,acknowledged_at,timestamptz,YES,
v_active_insights,dismissed,boolean,YES,
v_active_insights,dismissed_at,timestamptz,YES,
v_active_insights,expires_at,timestamptz,YES,
v_active_insights,created_at,timestamptz,YES,
v_active_insights,equipment_name,text,YES,
v_active_insights,system_type,text,YES,
v_active_insights,criticality,public.equipment_criticality,YES,
pms_image_uploads,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_image_uploads,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_image_uploads,storage_bucket,text,NO,
pms_image_uploads,storage_path,text,NO,
pms_image_uploads,file_name,text,NO,
pms_image_uploads,mime_type,text,NO,
pms_image_uploads,file_size_bytes,bigint,NO,
pms_image_uploads,sha256_hash,text,NO,SHA256 hash for deduplication. Duplicates are BLOC
pms_image_uploads,is_valid,boolean,NO,
pms_image_uploads,validation_stage,text,NO,
pms_image_uploads,validation_errors,jsonb,YES,
pms_image_uploads,document_type,text,YES,
pms_image_uploads,classification_confidence,numeric,YES,
pms_image_uploads,classification_metadata,jsonb,YES,
pms_image_uploads,ocr_raw_text,text,YES,
pms_image_uploads,ocr_completed_at,timestamptz,YES,
pms_image_uploads,extraction_status,text,YES,
pms_image_uploads,extracted_data,jsonb,YES,
pms_image_uploads,extracted_at,timestamptz,YES,
pms_image_uploads,upload_ip_address,inet,YES,RESTRICTED: Only service_role can SELECT. Users CA
pms_image_uploads,is_duplicate,boolean,NO,"Should always be false - duplicates are blocked, n"
pms_image_uploads,duplicate_of_image_id,uuid,YES,"Note:
This is a Foreign Key to `pms_image_uploads."
pms_image_uploads,uploaded_by,uuid,NO,
pms_image_uploads,uploaded_at,timestamptz,NO,
pms_image_uploads,processed_by,uuid,YES,
pms_image_uploads,processed_at,timestamptz,YES,
pms_image_uploads,metadata,jsonb,YES,
pms_image_uploads,deleted_at,timestamptz,YES,
pms_image_uploads,deleted_by,uuid,YES,
pms_image_uploads,deletion_reason,text,YES,
pms_image_uploads,created_at,timestamptz,NO,
pms_image_uploads,updated_at,timestamptz,NO,
pms_image_uploads,ocr_confidence,double precision,YES,Average OCR confidence score (0.0-1.0)
pms_image_uploads,ocr_engine,text,YES,"OCR engine used (paddleocr, tesseract, etc.)"
pms_image_uploads,ocr_processing_time_ms,integer,YES,OCR processing time in milliseconds
pms_image_uploads,ocr_line_count,integer,YES,Number of text lines extracted
pms_image_uploads,ocr_word_count,integer,YES,Number of words extracted
pms_equipment_hours_log,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_equipment_hours_log,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_equipment_hours_log,equipment_id,uuid,NO,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_equipment_hours_log,hours,numeric,NO,Cumulative running hours (not delta). Must be >= p
pms_equipment_hours_log,recorded_at,timestamptz,NO,
pms_equipment_hours_log,recorded_by,uuid,YES,User who recorded the hours
pms_equipment_hours_log,source,text,YES,"How hours were recorded: manual, meter, import"
pms_equipment_hours_log,notes,text,YES,
pms_equipment_hours_log,created_at,timestamptz,NO,
email_link_decisions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
email_link_decisions,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_link_decisions,thread_id,uuid,NO,"Note:
This is a Foreign Key to `email_threads.id`."
email_link_decisions,action,text,NO,
email_link_decisions,chosen_object_type,text,YES,
email_link_decisions,chosen_object_id,uuid,YES,
email_link_decisions,previous_suggestion,jsonb,YES,
email_link_decisions,system_score,integer,YES,
email_link_decisions,created_by,uuid,YES,
email_link_decisions,created_at,timestamptz,NO,
dash_intelligence_snapshot,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
dash_intelligence_snapshot,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
dash_intelligence_snapshot,snapshot_type,public.snapshot_type,NO,
dash_intelligence_snapshot,high_risk_equipment,jsonb,NO,
dash_intelligence_snapshot,risk_movements,jsonb,NO,
dash_intelligence_snapshot,unstable_systems,jsonb,NO,
dash_intelligence_snapshot,patterns_7d,jsonb,NO,
dash_intelligence_snapshot,overdue_critical,jsonb,NO,
dash_intelligence_snapshot,inventory_gaps,jsonb,NO,
dash_intelligence_snapshot,inspections_due,jsonb,NO,
dash_intelligence_snapshot,crew_frustration,jsonb,NO,
dash_intelligence_snapshot,summary_stats,jsonb,NO,
dash_intelligence_snapshot,generated_at,timestamptz,NO,
dash_intelligence_snapshot,generation_duration_ms,integer,YES,
dash_intelligence_snapshot,data_freshness_hours,numeric,YES,
dash_intelligence_snapshot,valid_until,timestamptz,YES,
dash_intelligence_snapshot,is_stale,boolean,YES,
dash_notifications,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
dash_notifications,yacht_id,uuid,NO,
dash_notifications,user_id,uuid,YES,
dash_notifications,equipment_id,uuid,YES,
dash_notifications,type,text,NO,
dash_notifications,title,text,NO,
dash_notifications,message,text,NO,
dash_notifications,priority,text,NO,
dash_notifications,metadata,jsonb,YES,
dash_notifications,is_read,boolean,NO,
dash_notifications,read_at,timestamptz,YES,
dash_notifications,created_at,timestamptz,NO,
yacht_registry,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
yacht_registry,name,text,NO,
yacht_registry,imo,text,YES,
yacht_registry,mmsi,text,YES,
yacht_registry,flag_state,text,YES,
yacht_registry,length_m,numeric,YES,
yacht_registry,owner_ref,text,YES,
yacht_registry,yacht_secret_hash,text,NO,bcrypt hash of master yacht secret - for deriving 
yacht_registry,nas_root_path,text,YES,
yacht_registry,status,text,YES,
yacht_registry,metadata,jsonb,YES,
yacht_registry,created_at,timestamptz,NO,
yacht_registry,updated_at,timestamptz,NO,
pms_receiving_attachments,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_attachments,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_attachments,receiving_event_id,uuid,NO,"Note:
This is a Foreign Key to `pms_receiving_even"
pms_receiving_attachments,receiving_line_item_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_line"
pms_receiving_attachments,document_id,uuid,NO,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
pms_receiving_attachments,attachment_type,text,NO,
pms_receiving_attachments,description,text,YES,
pms_receiving_attachments,attached_by,uuid,NO,
pms_receiving_attachments,attached_at,timestamptz,NO,
auth_microsoft_tokens,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
auth_microsoft_tokens,user_id,text,NO,
auth_microsoft_tokens,microsoft_user_id,text,YES,
auth_microsoft_tokens,original_email,text,YES,
auth_microsoft_tokens,microsoft_email,text,YES,
auth_microsoft_tokens,display_name,text,YES,
auth_microsoft_tokens,microsoft_access_token,text,NO,
auth_microsoft_tokens,microsoft_refresh_token,text,YES,
auth_microsoft_tokens,token_expires_at,timestamptz,NO,
auth_microsoft_tokens,token_type,text,YES,
auth_microsoft_tokens,scopes,text[],YES,
auth_microsoft_tokens,created_at,timestamptz,YES,
auth_microsoft_tokens,updated_at,timestamptz,YES,
auth_microsoft_tokens,client_id,text,YES,
auth_microsoft_tokens,client_secret,text,YES,
auth_microsoft_tokens,yacht_id,text,YES,
auth_microsoft_tokens,provider,text,YES,
auth_microsoft_tokens,token_purpose,text,YES,
auth_microsoft_tokens,provider_email_hash,text,YES,
auth_microsoft_tokens,provider_display_name,text,YES,
auth_microsoft_tokens,is_revoked,boolean,YES,
auth_microsoft_tokens,revoked_at,timestamptz,YES,
auth_microsoft_tokens,revoked_by,uuid,YES,
onedrive_sync_jobs,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
onedrive_sync_jobs,connection_id,uuid,NO,"Note:
This is a Foreign Key to `onedrive_connectio"
onedrive_sync_jobs,yacht_id,text,NO,
onedrive_sync_jobs,job_status,text,NO,
onedrive_sync_jobs,total_files_found,integer,YES,
onedrive_sync_jobs,files_succeeded,integer,YES,
onedrive_sync_jobs,files_failed,integer,YES,
onedrive_sync_jobs,started_at,timestamptz,YES,
onedrive_sync_jobs,completed_at,timestamptz,YES,
onedrive_sync_jobs,created_at,timestamptz,YES,
symptom_catalog,code,text,YES,"Note:
This is a Primary Key.<pk/>"
symptom_catalog,label,text,YES,
symptom_catalog,description,text,YES,
symptom_catalog,system_type,text,YES,
symptom_catalog,severity,integer,YES,
symptom_catalog,created_at,timestamptz,YES,
pms_part_alert_prefs,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_part_alert_prefs,yacht_id,uuid,NO,
pms_part_alert_prefs,user_id,uuid,NO,
pms_part_alert_prefs,department,text,YES,
pms_part_alert_prefs,category,text,YES,
pms_part_alert_prefs,part_id,uuid,YES,
pms_part_alert_prefs,suppress_low_stock,boolean,YES,
pms_part_alert_prefs,suppress_out_of_stock,boolean,YES,
pms_part_alert_prefs,suppress_until,timestamptz,YES,
pms_part_alert_prefs,created_at,timestamptz,YES,
pms_part_alert_prefs,updated_at,timestamptz,YES,
pms_part_alert_prefs,created_by,uuid,YES,
pms_entity_images,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_entity_images,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_entity_images,entity_type,text,NO,
pms_entity_images,entity_id,uuid,NO,
pms_entity_images,image_id,uuid,NO,"Note:
This is a Foreign Key to `pms_image_uploads."
pms_entity_images,image_role,text,NO,
pms_entity_images,sequence,integer,YES,
pms_entity_images,notes,text,YES,
pms_entity_images,metadata,jsonb,YES,
pms_entity_images,added_by,uuid,NO,
pms_entity_images,added_at,timestamptz,NO,
pms_entity_images,created_at,timestamptz,NO,
pms_warranty_claims,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_warranty_claims,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_warranty_claims,claim_number,text,YES,
pms_warranty_claims,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_warranty_claims,fault_id,uuid,YES,"Note:
This is a Foreign Key to `pms_faults.id`.<fk"
pms_warranty_claims,work_order_id,uuid,YES,
pms_warranty_claims,title,text,NO,
pms_warranty_claims,description,text,YES,
pms_warranty_claims,claim_type,text,NO,
pms_warranty_claims,vendor_id,uuid,YES,
pms_warranty_claims,vendor_name,text,YES,
pms_warranty_claims,manufacturer,text,YES,
pms_warranty_claims,part_number,text,YES,
pms_warranty_claims,serial_number,text,YES,
pms_warranty_claims,purchase_date,date,YES,
pms_warranty_claims,warranty_expiry,date,YES,
pms_warranty_claims,status,text,NO,
pms_warranty_claims,claimed_amount,numeric,YES,
pms_warranty_claims,currency,text,YES,
pms_warranty_claims,approved_amount,numeric,YES,
pms_warranty_claims,drafted_by,uuid,NO,
pms_warranty_claims,drafted_at,timestamptz,NO,
pms_warranty_claims,submitted_by,uuid,YES,
pms_warranty_claims,submitted_at,timestamptz,YES,
pms_warranty_claims,reviewed_by,uuid,YES,
pms_warranty_claims,reviewed_at,timestamptz,YES,
pms_warranty_claims,approved_by,uuid,YES,
pms_warranty_claims,approved_at,timestamptz,YES,
pms_warranty_claims,rejection_reason,text,YES,
pms_warranty_claims,email_draft,jsonb,YES,
pms_warranty_claims,metadata,jsonb,NO,
pms_warranty_claims,created_at,timestamptz,NO,
pms_warranty_claims,updated_at,timestamptz,NO,
alias_equipment,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
alias_equipment,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
alias_equipment,equipment_id,uuid,NO,"Note:
This is a Foreign Key to `pms_equipment.id`."
alias_equipment,alias,text,NO,
alias_equipment,is_primary,boolean,NO,
alias_equipment,created_at,timestamptz,NO,
alias_equipment,confidence,double precision,YES,
alias_equipment,source,text,YES,"manual = added locally, master = pushed from Celes"
alias_equipment,candidate_id,uuid,YES,
alias_equipment,master_candidate_id,uuid,YES,Links to alias_candidates.id in Master DB for audi
alias_equipment,deployed_at,timestamptz,YES,
chat_session_summaries,id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
chat_session_summaries,user_id,uuid,YES,
chat_session_summaries,title,text,YES,
chat_session_summaries,created_at,timestamptz,YES,
chat_session_summaries,updated_at,timestamptz,YES,
chat_session_summaries,folder,text,YES,
chat_session_summaries,yacht_id,text,YES,
chat_session_summaries,search_type,text,YES,
chat_session_summaries,message_count,integer,YES,
chat_session_summaries,is_archived,boolean,YES,
chat_session_summaries,deleted,boolean,YES,
chat_session_summaries,first_message_preview,text,YES,
chat_session_summaries,last_message_at,timestamptz,YES,
database_architecture_notes,id,integer,NO,"Note:
This is a Primary Key.<pk/>"
database_architecture_notes,note_type,text,NO,
database_architecture_notes,note_content,text,NO,
database_architecture_notes,created_at,timestamptz,NO,
search_graph_edges,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
search_graph_edges,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
search_graph_edges,from_node_id,uuid,NO,"Note:
This is a Foreign Key to `search_graph_nodes"
search_graph_edges,to_node_id,uuid,NO,"Note:
This is a Foreign Key to `search_graph_nodes"
search_graph_edges,edge_type,public.graph_edge_type,NO,
search_graph_edges,source_chunk_id,uuid,YES,"Note:
This is a Foreign Key to `search_document_ch"
search_graph_edges,source_document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
search_graph_edges,properties,jsonb,YES,
search_graph_edges,confidence,real,NO,
search_graph_edges,created_at,timestamptz,NO,
search_graph_edges,description,text,YES,Natural language description of relationship
search_graph_edges,embedding,public.vector(1536),YES,Embedded description for semantic relationship mat
handover_draft_sections,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
handover_draft_sections,draft_id,uuid,NO,"Note:
This is a Foreign Key to `handover_drafts.id"
handover_draft_sections,bucket_name,text,NO,
handover_draft_sections,section_order,integer,NO,
handover_draft_sections,display_title,text,YES,
handover_draft_sections,item_count,integer,YES,
handover_draft_sections,critical_count,integer,YES,
handover_draft_sections,created_at,timestamptz,NO,
v_handover_export_items,item_id,uuid,YES,"Note:
This is a Primary Key.<pk/>"
v_handover_export_items,draft_id,uuid,YES,"Note:
This is a Foreign Key to `handover_drafts.id"
v_handover_export_items,section_id,uuid,YES,"Note:
This is a Foreign Key to `handover_draft_sec"
v_handover_export_items,section_bucket,text,YES,
v_handover_export_items,section_title,text,YES,
v_handover_export_items,section_order,integer,YES,
v_handover_export_items,summary_text,text,YES,
v_handover_export_items,domain_code,text,YES,
v_handover_export_items,item_order,integer,YES,
v_handover_export_items,risk_tags,text[],YES,
v_handover_export_items,confidence_level,text,YES,
v_handover_export_items,is_critical,boolean,YES,
v_handover_export_items,requires_action,boolean,YES,
v_handover_export_items,action_summary,text,YES,
v_handover_export_items,conflict_flag,boolean,YES,
v_handover_export_items,uncertainty_flag,boolean,YES,
v_handover_export_items,source_entry_ids,uuid[],YES,
v_handover_export_items,source_event_ids,uuid[],YES,
v_handover_export_items,metadata,jsonb,YES,
v_handover_export_items,presentation_bucket,text,YES,
v_handover_export_items,entity_url,text,YES,
v_handover_export_items,source_entity_type,text,YES,
v_handover_export_items,source_entity_id,text,YES,
v_handover_export_items,email_message_id,text,YES,
v_handover_export_items,link_json,jsonb,YES,
v_handover_export_items,item_created_at,timestamptz,YES,
v_handover_export_items,item_updated_at,timestamptz,YES,
pms_worklist_tasks,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_worklist_tasks,yacht_id,uuid,NO,
pms_worklist_tasks,description,text,NO,
pms_worklist_tasks,instructions,text,YES,
pms_worklist_tasks,priority,varchar,NO,
pms_worklist_tasks,assigned_to,uuid,YES,
pms_worklist_tasks,assigned_by,uuid,YES,
pms_worklist_tasks,assigned_at,timestamptz,YES,
pms_worklist_tasks,scheduled_date,date,YES,
pms_worklist_tasks,due_date,date,YES,
pms_worklist_tasks,estimated_duration_minutes,integer,YES,
pms_worklist_tasks,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_worklist_tasks,work_order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_work_orders.id"
pms_worklist_tasks,fault_id,uuid,YES,"Note:
This is a Foreign Key to `pms_faults.id`.<fk"
pms_worklist_tasks,status,varchar,NO,
pms_worklist_tasks,completed_at,timestamptz,YES,
pms_worklist_tasks,completed_by,uuid,YES,
pms_worklist_tasks,completion_notes,text,YES,
pms_worklist_tasks,actual_duration_minutes,integer,YES,
pms_worklist_tasks,progress,integer,YES,
pms_worklist_tasks,tags,text[],YES,
pms_worklist_tasks,metadata,jsonb,YES,
pms_worklist_tasks,created_at,timestamptz,NO,
pms_worklist_tasks,created_by,uuid,NO,
pms_worklist_tasks,updated_at,timestamptz,YES,
pms_worklist_tasks,updated_by,uuid,YES,
pms_worklist_tasks,deleted_at,timestamptz,YES,
pms_worklist_tasks,deleted_by,uuid,YES,
pms_worklist_tasks,deletion_reason,text,YES,
auth_users_roles,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
auth_users_roles,user_id,uuid,NO,
auth_users_roles,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
auth_users_roles,role,text,NO,RBAC role - chief_engineer/captain/manager = HOD
auth_users_roles,assigned_at,timestamptz,NO,
auth_users_roles,assigned_by,uuid,YES,
auth_users_roles,is_active,boolean,NO,
auth_users_roles,valid_from,timestamptz,NO,
auth_users_roles,valid_until,timestamptz,YES,
pms_user_preferences,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_user_preferences,user_id,uuid,NO,
pms_user_preferences,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_user_preferences,in_app_enabled,boolean,NO,
pms_user_preferences,push_enabled,boolean,NO,
pms_user_preferences,email_enabled,boolean,NO,
pms_user_preferences,notify_fault_reported,boolean,NO,
pms_user_preferences,notify_fault_acknowledged,boolean,NO,
pms_user_preferences,notify_fault_closed,boolean,NO,
pms_user_preferences,notify_wo_assigned,boolean,NO,
pms_user_preferences,notify_wo_completed,boolean,NO,
pms_user_preferences,notify_wo_pending_signature,boolean,NO,
pms_user_preferences,notify_handover_reminder,boolean,NO,
pms_user_preferences,notify_warranty_status,boolean,NO,
pms_user_preferences,quiet_hours_start,time without time zone,YES,
pms_user_preferences,quiet_hours_end,time without time zone,YES,
pms_user_preferences,created_at,timestamptz,NO,
pms_user_preferences,updated_at,timestamptz,NO,
search_index,id,bigint,NO,"Note:
This is a Primary Key.<pk/>"
search_index,object_type,text,NO,
search_index,object_id,uuid,NO,
search_index,org_id,uuid,NO,
search_index,yacht_id,uuid,YES,
search_index,search_text,text,NO,
search_index,tsv,tsvector,YES,
search_index,embedding,public.vector(1536),YES,"Computed by async job, NOT by trigger. 384-dim vec"
search_index,payload,jsonb,YES,
search_index,embedding_version,smallint,YES,Track model version for re-embedding on model upgr
search_index,updated_at,timestamptz,YES,
search_index,popularity_score,double precision,YES,
search_index,filters,jsonb,YES,
pms_receiving_events,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_events,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_events,receiving_number,text,NO,
pms_receiving_events,order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_orders.id`.<fk"
pms_receiving_events,received_at,timestamptz,NO,
pms_receiving_events,received_by,uuid,NO,
pms_receiving_events,location,text,YES,
pms_receiving_events,status,text,NO,
pms_receiving_events,delivery_method,text,YES,
pms_receiving_events,tracking_number,text,YES,
pms_receiving_events,notes,text,YES,
pms_receiving_events,metadata,jsonb,YES,
pms_receiving_events,created_at,timestamptz,NO,
pms_receiving_events,updated_by,uuid,YES,
pms_receiving_events,updated_at,timestamptz,NO,
pms_receiving_events,deleted_at,timestamptz,YES,
pms_receiving_events,deleted_by,uuid,YES,
pms_receiving_events,deletion_reason,text,YES,
pms_receiving_events,is_locked,boolean,NO,
pms_receiving_events,receiving_session_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_sess"
pms_receiving_events,was_camera_initiated,boolean,YES,
handover_exports,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
handover_exports,draft_id,uuid,NO,"Note:
This is a Foreign Key to `handover_drafts.id"
handover_exports,yacht_id,uuid,NO,
handover_exports,export_type,text,NO,
handover_exports,storage_path,text,YES,
handover_exports,storage_bucket,text,YES,
handover_exports,file_name,text,YES,
handover_exports,file_size_bytes,integer,YES,
handover_exports,exported_by_user_id,uuid,NO,
handover_exports,exported_at,timestamptz,NO,
handover_exports,recipients,text[],YES,
handover_exports,email_subject,text,YES,
handover_exports,email_sent_at,timestamptz,YES,
handover_exports,document_hash,text,YES,
handover_exports,export_status,text,YES,
handover_exports,error_message,text,YES,
handover_exports,created_at,timestamptz,NO,
handover_exports,file_url,text,YES,
pms_crew_normal_hours,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_crew_normal_hours,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_crew_normal_hours,user_id,uuid,NO,
pms_crew_normal_hours,schedule_name,text,NO,
pms_crew_normal_hours,description,text,YES,
pms_crew_normal_hours,schedule_template,jsonb,NO,"JSONB template: {""monday"": {""rest_periods"": [...],"
pms_crew_normal_hours,is_active,boolean,YES,Only one active template per crew member per appli
pms_crew_normal_hours,applies_to,text,YES,"Schedule context: normal (at sea), port, transit"
pms_crew_normal_hours,created_at,timestamptz,YES,
pms_crew_normal_hours,updated_at,timestamptz,YES,
pms_crew_normal_hours,created_by,uuid,YES,
auth_role_definitions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
auth_role_definitions,name,text,NO,
auth_role_definitions,description,text,YES,
auth_role_definitions,permissions,jsonb,YES,
auth_role_definitions,created_at,timestamptz,NO,
ledger_events,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
ledger_events,yacht_id,uuid,NO,
ledger_events,event_type,text,NO,
ledger_events,entity_type,text,NO,
ledger_events,entity_id,uuid,NO,
ledger_events,action,text,NO,
ledger_events,previous_state,jsonb,YES,
ledger_events,new_state,jsonb,YES,
ledger_events,change_summary,text,YES,
ledger_events,user_id,uuid,NO,
ledger_events,user_role,text,YES,
ledger_events,user_department,text,YES,
ledger_events,source_context,text,YES,
ledger_events,session_id,uuid,YES,
ledger_events,related_event_ids,uuid[],YES,
ledger_events,metadata,jsonb,YES,
