table_schema,table_name,column_name,data_type,is_nullable,column_default
pg_catalog,pg_hba_file_rules,database,ARRAY,YES,null
pg_catalog,pg_hba_file_rules,user_name,ARRAY,YES,null
pg_catalog,pg_hba_file_rules,address,text,YES,null
pg_catalog,pg_hba_file_rules,netmask,text,YES,null
pg_catalog,pg_hba_file_rules,auth_method,text,YES,null
pg_catalog,pg_hba_file_rules,options,ARRAY,YES,null
pg_catalog,pg_hba_file_rules,error,text,YES,null
pg_catalog,pg_ident_file_mappings,map_number,integer,YES,null
pg_catalog,pg_ident_file_mappings,file_name,text,YES,null
pg_catalog,pg_ident_file_mappings,line_number,integer,YES,null
pg_catalog,pg_ident_file_mappings,map_name,text,YES,null
pg_catalog,pg_ident_file_mappings,sys_name,text,YES,null
pg_catalog,pg_ident_file_mappings,pg_username,text,YES,null
pg_catalog,pg_ident_file_mappings,error,text,YES,null
pg_catalog,pg_index,indexrelid,oid,NO,null
pg_catalog,pg_index,indrelid,oid,NO,null
pg_catalog,pg_index,indnatts,smallint,NO,null
pg_catalog,pg_index,indnkeyatts,smallint,NO,null
pg_catalog,pg_index,indisunique,boolean,NO,null
pg_catalog,pg_index,indnullsnotdistinct,boolean,NO,null
pg_catalog,pg_index,indisprimary,boolean,NO,null
pg_catalog,pg_index,indisexclusion,boolean,NO,null
pg_catalog,pg_index,indimmediate,boolean,NO,null
pg_catalog,pg_index,indisclustered,boolean,NO,null
pg_catalog,pg_index,indisvalid,boolean,NO,null
pg_catalog,pg_index,indcheckxmin,boolean,NO,null
pg_catalog,pg_index,indisready,boolean,NO,null
pg_catalog,pg_index,indislive,boolean,NO,null
pg_catalog,pg_index,indisreplident,boolean,NO,null
pg_catalog,pg_index,indkey,ARRAY,NO,null
pg_catalog,pg_index,indcollation,ARRAY,NO,null
pg_catalog,pg_index,indclass,ARRAY,NO,null
pg_catalog,pg_index,indoption,ARRAY,NO,null
pg_catalog,pg_index,indexprs,pg_node_tree,YES,null
pg_catalog,pg_index,indpred,pg_node_tree,YES,null
pg_catalog,pg_indexes,schemaname,name,YES,null
pg_catalog,pg_indexes,tablename,name,YES,null
pg_catalog,pg_indexes,indexname,name,YES,null
pg_catalog,pg_indexes,tablespace,name,YES,null
pg_catalog,pg_indexes,indexdef,text,YES,null
pg_catalog,pg_inherits,inhrelid,oid,NO,null
pg_catalog,pg_inherits,inhparent,oid,NO,null
pg_catalog,pg_inherits,inhseqno,integer,NO,null
pg_catalog,pg_inherits,inhdetachpending,boolean,NO,null
pg_catalog,pg_init_privs,objoid,oid,NO,null
pg_catalog,pg_init_privs,classoid,oid,NO,null
pg_catalog,pg_init_privs,objsubid,integer,NO,null
pg_catalog,pg_init_privs,privtype,"""char""",NO,null
pg_catalog,pg_init_privs,initprivs,ARRAY,NO,null
pg_catalog,pg_language,oid,oid,NO,null
pg_catalog,pg_language,lanname,name,NO,null
pg_catalog,pg_language,lanowner,oid,NO,null
pg_catalog,pg_language,lanispl,boolean,NO,null
pg_catalog,pg_language,lanpltrusted,boolean,NO,null
pg_catalog,pg_language,lanplcallfoid,oid,NO,null
pg_catalog,pg_language,laninline,oid,NO,null
pg_catalog,pg_language,lanvalidator,oid,NO,null
pg_catalog,pg_language,lanacl,ARRAY,YES,null
pg_catalog,pg_largeobject,loid,oid,NO,null
pg_catalog,pg_largeobject,pageno,integer,NO,null
pg_catalog,pg_largeobject,data,bytea,NO,null
pg_catalog,pg_largeobject_metadata,oid,oid,NO,null
pg_catalog,pg_largeobject_metadata,lomowner,oid,NO,null
pg_catalog,pg_largeobject_metadata,lomacl,ARRAY,YES,null
pg_catalog,pg_locks,locktype,text,YES,null
pg_catalog,pg_locks,database,oid,YES,null
pg_catalog,pg_locks,relation,oid,YES,null
pg_catalog,pg_locks,page,integer,YES,null
pg_catalog,pg_locks,tuple,smallint,YES,null
pg_catalog,pg_locks,virtualxid,text,YES,null
pg_catalog,pg_locks,transactionid,xid,YES,null
pg_catalog,pg_locks,classid,oid,YES,null
pg_catalog,pg_locks,objid,oid,YES,null
pg_catalog,pg_locks,objsubid,smallint,YES,null
pg_catalog,pg_locks,virtualtransaction,text,YES,null
pg_catalog,pg_locks,pid,integer,YES,null
pg_catalog,pg_locks,mode,text,YES,null
pg_catalog,pg_locks,granted,boolean,YES,null
pg_catalog,pg_locks,fastpath,boolean,YES,null
pg_catalog,pg_locks,waitstart,timestamp with time zone,YES,null
pg_catalog,pg_matviews,schemaname,name,YES,null
pg_catalog,pg_matviews,matviewname,name,YES,null
pg_catalog,pg_matviews,matviewowner,name,YES,null
pg_catalog,pg_matviews,tablespace,name,YES,null
pg_catalog,pg_matviews,hasindexes,boolean,YES,null
pg_catalog,pg_matviews,ispopulated,boolean,YES,null
pg_catalog,pg_matviews,definition,text,YES,null
pg_catalog,pg_namespace,oid,oid,NO,null
pg_catalog,pg_namespace,nspname,name,NO,null
pg_catalog,pg_namespace,nspowner,oid,NO,null
pg_catalog,pg_namespace,nspacl,ARRAY,YES,null
pg_catalog,pg_opclass,oid,oid,NO,null
pg_catalog,pg_opclass,opcmethod,oid,NO,null
pg_catalog,pg_opclass,opcname,name,NO,null
pg_catalog,pg_opclass,opcnamespace,oid,NO,null
pg_catalog,pg_opclass,opcowner,oid,NO,null
pg_catalog,pg_opclass,opcfamily,oid,NO,null
pg_catalog,pg_opclass,opcintype,oid,NO,null
pg_catalog,pg_opclass,opcdefault,boolean,NO,null
pg_catalog,pg_opclass,opckeytype,oid,NO,null
pg_catalog,pg_operator,oid,oid,NO,null
pg_catalog,pg_operator,oprname,name,NO,null
pg_catalog,pg_operator,oprnamespace,oid,NO,null
pg_catalog,pg_operator,oprowner,oid,NO,null
pg_catalog,pg_operator,oprkind,"""char""",NO,null
pg_catalog,pg_operator,oprcanmerge,boolean,NO,null
pg_catalog,pg_operator,oprcanhash,boolean,NO,null
pg_catalog,pg_operator,oprleft,oid,NO,null
pg_catalog,pg_operator,oprright,oid,NO,null
pg_catalog,pg_operator,oprresult,oid,NO,null
pg_catalog,pg_operator,oprcom,oid,NO,null
pg_catalog,pg_operator,oprnegate,oid,NO,null
pg_catalog,pg_operator,oprcode,regproc,NO,null
pg_catalog,pg_operator,oprrest,regproc,NO,null
pg_catalog,pg_operator,oprjoin,regproc,NO,null
pg_catalog,pg_opfamily,oid,oid,NO,null
pg_catalog,pg_opfamily,opfmethod,oid,NO,null
pg_catalog,pg_opfamily,opfname,name,NO,null
pg_catalog,pg_opfamily,opfnamespace,oid,NO,null
pg_catalog,pg_opfamily,opfowner,oid,NO,null
pg_catalog,pg_parameter_acl,oid,oid,NO,null
pg_catalog,pg_parameter_acl,parname,text,NO,null
pg_catalog,pg_parameter_acl,paracl,ARRAY,YES,null
pg_catalog,pg_partitioned_table,partrelid,oid,NO,null
pg_catalog,pg_partitioned_table,partstrat,"""char""",NO,null
pg_catalog,pg_partitioned_table,partnatts,smallint,NO,null
pg_catalog,pg_partitioned_table,partdefid,oid,NO,null
pg_catalog,pg_partitioned_table,partattrs,ARRAY,NO,null
pg_catalog,pg_partitioned_table,partclass,ARRAY,NO,null
pg_catalog,pg_partitioned_table,partcollation,ARRAY,NO,null
pg_catalog,pg_partitioned_table,partexprs,pg_node_tree,YES,null
pg_catalog,pg_policies,schemaname,name,YES,null
pg_catalog,pg_policies,tablename,name,YES,null
pg_catalog,pg_policies,policyname,name,YES,null
pg_catalog,pg_policies,permissive,text,YES,null
pg_catalog,pg_policies,roles,ARRAY,YES,null
pg_catalog,pg_policies,cmd,text,YES,null
pg_catalog,pg_policies,qual,text,YES,null
pg_catalog,pg_policies,with_check,text,YES,null
pg_catalog,pg_policy,oid,oid,NO,null
pg_catalog,pg_policy,polname,name,NO,null
pg_catalog,pg_policy,polrelid,oid,NO,null
pg_catalog,pg_policy,polcmd,"""char""",NO,null
pg_catalog,pg_policy,polpermissive,boolean,NO,null
pg_catalog,pg_policy,polroles,ARRAY,NO,null
pg_catalog,pg_policy,polqual,pg_node_tree,YES,null
pg_catalog,pg_policy,polwithcheck,pg_node_tree,YES,null
pg_catalog,pg_prepared_statements,name,text,YES,null
pg_catalog,pg_prepared_statements,statement,text,YES,null
pg_catalog,pg_prepared_statements,prepare_time,timestamp with time zone,YES,null
pg_catalog,pg_prepared_statements,parameter_types,ARRAY,YES,null
pg_catalog,pg_prepared_statements,result_types,ARRAY,YES,null
pg_catalog,pg_prepared_statements,from_sql,boolean,YES,null
pg_catalog,pg_prepared_statements,generic_plans,bigint,YES,null
pg_catalog,pg_prepared_statements,custom_plans,bigint,YES,null
pg_catalog,pg_prepared_xacts,transaction,xid,YES,null
pg_catalog,pg_prepared_xacts,gid,text,YES,null
pg_catalog,pg_prepared_xacts,prepared,timestamp with time zone,YES,null
pg_catalog,pg_prepared_xacts,owner,name,YES,null
pg_catalog,pg_prepared_xacts,database,name,YES,null
pg_catalog,pg_proc,oid,oid,NO,null
pg_catalog,pg_proc,proname,name,NO,null
pg_catalog,pg_proc,pronamespace,oid,NO,null
pg_catalog,pg_proc,proowner,oid,NO,null
pg_catalog,pg_proc,prolang,oid,NO,null
pg_catalog,pg_proc,procost,real,NO,null
pg_catalog,pg_proc,prorows,real,NO,null
pg_catalog,pg_proc,provariadic,oid,NO,null
pg_catalog,pg_proc,prosupport,regproc,NO,null
pg_catalog,pg_proc,prokind,"""char""",NO,null
pg_catalog,pg_proc,prosecdef,boolean,NO,null
pg_catalog,pg_proc,proleakproof,boolean,NO,null
pg_catalog,pg_proc,proisstrict,boolean,NO,null
pg_catalog,pg_proc,proretset,boolean,NO,null
pg_catalog,pg_proc,provolatile,"""char""",NO,null
pg_catalog,pg_proc,proparallel,"""char""",NO,null
pg_catalog,pg_proc,pronargs,smallint,NO,null
pg_catalog,pg_proc,pronargdefaults,smallint,NO,null
pg_catalog,pg_proc,prorettype,oid,NO,null
pg_catalog,pg_proc,proargtypes,ARRAY,NO,null
pg_catalog,pg_proc,proallargtypes,ARRAY,YES,null
pg_catalog,pg_proc,proargmodes,ARRAY,YES,null
pg_catalog,pg_proc,proargnames,ARRAY,YES,null
pg_catalog,pg_proc,proargdefaults,pg_node_tree,YES,null
pg_catalog,pg_proc,protrftypes,ARRAY,YES,null
pg_catalog,pg_proc,prosrc,text,NO,null
pg_catalog,pg_proc,probin,text,YES,null
pg_catalog,pg_proc,prosqlbody,pg_node_tree,YES,null
pg_catalog,pg_proc,proconfig,ARRAY,YES,null
pg_catalog,pg_proc,proacl,ARRAY,YES,null
pg_catalog,pg_publication,oid,oid,NO,null
pg_catalog,pg_publication,pubname,name,NO,null
pg_catalog,pg_publication,pubowner,oid,NO,null
pg_catalog,pg_publication,puballtables,boolean,NO,null
pg_catalog,pg_publication,pubinsert,boolean,NO,null
pg_catalog,pg_publication,pubupdate,boolean,NO,null
pg_catalog,pg_publication,pubdelete,boolean,NO,null
pg_catalog,pg_publication,pubtruncate,boolean,NO,null
pg_catalog,pg_publication,pubviaroot,boolean,NO,null
pg_catalog,pg_publication_namespace,oid,oid,NO,null
pg_catalog,pg_publication_namespace,pnpubid,oid,NO,null
pg_catalog,pg_publication_namespace,pnnspid,oid,NO,null
pg_catalog,pg_publication_rel,oid,oid,NO,null
pg_catalog,pg_publication_rel,prpubid,oid,NO,null
pg_catalog,pg_publication_rel,prrelid,oid,NO,null
pg_catalog,pg_publication_rel,prqual,pg_node_tree,YES,null
pg_catalog,pg_publication_rel,prattrs,ARRAY,YES,null
pg_catalog,pg_publication_tables,pubname,name,YES,null
pg_catalog,pg_publication_tables,schemaname,name,YES,null
pg_catalog,pg_publication_tables,tablename,name,YES,null
pg_catalog,pg_publication_tables,attnames,ARRAY,YES,null
pg_catalog,pg_publication_tables,rowfilter,text,YES,null
pg_catalog,pg_range,rngtypid,oid,NO,null
pg_catalog,pg_range,rngsubtype,oid,NO,null
pg_catalog,pg_range,rngmultitypid,oid,NO,null
pg_catalog,pg_range,rngcollation,oid,NO,null
pg_catalog,pg_range,rngsubopc,oid,NO,null
pg_catalog,pg_range,rngcanonical,regproc,NO,null
pg_catalog,pg_range,rngsubdiff,regproc,NO,null
pg_catalog,pg_replication_origin,roident,oid,NO,null
pg_catalog,pg_replication_origin,roname,text,NO,null
pg_catalog,pg_replication_origin_status,local_id,oid,YES,null
pg_catalog,pg_replication_origin_status,external_id,text,YES,null
pg_catalog,pg_replication_origin_status,remote_lsn,pg_lsn,YES,null
pg_catalog,pg_replication_origin_status,local_lsn,pg_lsn,YES,null
pg_catalog,pg_replication_slots,slot_name,name,YES,null
pg_catalog,pg_replication_slots,plugin,name,YES,null
pg_catalog,pg_replication_slots,slot_type,text,YES,null
pg_catalog,pg_replication_slots,datoid,oid,YES,null
pg_catalog,pg_replication_slots,database,name,YES,null
pg_catalog,pg_replication_slots,temporary,boolean,YES,null
pg_catalog,pg_replication_slots,active,boolean,YES,null
pg_catalog,pg_replication_slots,active_pid,integer,YES,null
pg_catalog,pg_replication_slots,xmin,xid,YES,null
pg_catalog,pg_replication_slots,catalog_xmin,xid,YES,null
pg_catalog,pg_replication_slots,restart_lsn,pg_lsn,YES,null
pg_catalog,pg_replication_slots,confirmed_flush_lsn,pg_lsn,YES,null
pg_catalog,pg_replication_slots,wal_status,text,YES,null
pg_catalog,pg_replication_slots,safe_wal_size,bigint,YES,null
pg_catalog,pg_replication_slots,two_phase,boolean,YES,null
pg_catalog,pg_replication_slots,inactive_since,timestamp with time zone,YES,null
pg_catalog,pg_replication_slots,conflicting,boolean,YES,null
pg_catalog,pg_replication_slots,invalidation_reason,text,YES,null
pg_catalog,pg_replication_slots,failover,boolean,YES,null
pg_catalog,pg_replication_slots,synced,boolean,YES,null
pg_catalog,pg_rewrite,oid,oid,NO,null
pg_catalog,pg_rewrite,rulename,name,NO,null
pg_catalog,pg_rewrite,ev_class,oid,NO,null
pg_catalog,pg_rewrite,ev_type,"""char""",NO,null
pg_catalog,pg_rewrite,ev_enabled,"""char""",NO,null
pg_catalog,pg_rewrite,is_instead,boolean,NO,null
pg_catalog,pg_rewrite,ev_qual,pg_node_tree,NO,null
pg_catalog,pg_rewrite,ev_action,pg_node_tree,NO,null
pg_catalog,pg_roles,rolname,name,YES,null
pg_catalog,pg_roles,rolsuper,boolean,YES,null
pg_catalog,pg_roles,rolinherit,boolean,YES,null
pg_catalog,pg_roles,rolcreaterole,boolean,YES,null
pg_catalog,pg_roles,rolcreatedb,boolean,YES,null
pg_catalog,pg_roles,rolcanlogin,boolean,YES,null
pg_catalog,pg_roles,rolreplication,boolean,YES,null
pg_catalog,pg_roles,rolconnlimit,integer,YES,null
pg_catalog,pg_roles,rolpassword,text,YES,null
pg_catalog,pg_roles,rolvaliduntil,timestamp with time zone,YES,null
pg_catalog,pg_roles,rolbypassrls,boolean,YES,null
pg_catalog,pg_roles,rolconfig,ARRAY,YES,null
pg_catalog,pg_roles,oid,oid,YES,null
pg_catalog,pg_rules,schemaname,name,YES,null
pg_catalog,pg_rules,tablename,name,YES,null
pg_catalog,pg_rules,rulename,name,YES,null
pg_catalog,pg_rules,definition,text,YES,null
pg_catalog,pg_seclabel,objoid,oid,NO,null
pg_catalog,pg_seclabel,classoid,oid,NO,null
pg_catalog,pg_seclabel,objsubid,integer,NO,null
pg_catalog,pg_seclabel,provider,text,NO,null
pg_catalog,pg_seclabel,label,text,NO,null
pg_catalog,pg_seclabels,objoid,oid,YES,null
pg_catalog,pg_seclabels,classoid,oid,YES,null
pg_catalog,pg_seclabels,objsubid,integer,YES,null
pg_catalog,pg_seclabels,objtype,text,YES,null
